6,3435910,5
6,1831167,1
6,1252451,1
6,1683037,1
6,3837980,3
6,1607708,1
6,1863641,1
6,2244991,1
6,1253635,2
6,2453348,1
6,2511330,1
6,3557689,7
6,5206379,1
6,3461995,1
6,298846,1
6,2110257,4
6,3533462,2
6,3688689,3
6,2834282,1
6,3598132,1
6,2249782,1
6,1611269,1
6,2516902,1
6,1185241,4
6,1684712,1
6,427701,1
6,3628549,1
6,4895016,1
6,1138336,1
6,1734759,3
6,3185082,1
6,3837213,15
6,3939470,1
6,2520832,1
6,650224,1
6,1734199,1
6,3883629,1
6,2476897,1
6,1862415,1
6,2335727,2
6,3861061,1
6,3838233,1
6,1706889,2
6,1711005,2
6,2503769,1
6,3415496,2
6,2280761,1
6,454310,1
6,1797929,1
6,146412,2
6,3456068,5
6,2461993,1
6,4711801,3
6,3442727,1
6,735861,1
6,658921,1
6,2191562,1
6,53654,5
6,2702261,1
6,2232593,1
6,232422,4
6,1608133,1
6,3652757,1
6,1715348,2
6,1697018,1
6,1724106,9
6,2475687,1
6,3121070,1
6,2171766,1
6,324496,1
6,3521111,2
6,175961,1
6,4267661,1
6,1735634,1
6,747712,1
6,203104,1
6,4700122,1
6,3357247,1
6,2151649,1
6,2281606,1
6,1880252,36
6,221527,1
6,191299,1
6,454530,1
6,1856215,1
6,3413829,3
6,3620674,1
6,2334801,1
6,8348582,1
6,3184935,1
6,1716198,1
6,675918,1
6,6325494,4
6,2372532,1
6,1696165,1
6,3081741,1
6,1266436,1
6,776069,1
6,157738,2
6,3083826,4
6,3405006,1
6,1283240,2
6,1605245,1
6,5551665,4
6,98860,1
6,1250161,1
6,1185281,1
6,2290609,1
6,3398255,1
6,315373,1
6,1849561,1
6,4192289,1
6,3042055,1
6,2611396,2
6,2644411,1
6,1185128,1
6,1185191,1
6,3345440,1
6,3100946,1
6,304922,1
6,5854571,1
6,254698,1
6,3836951,6
6,2163653,2
6,3623076,11
6,2486523,1
6,1283581,1
6,3530517,1
6,1657819,1
6,1274821,1
6,3896433,2
6,3374121,1
6,7647007,1
6,664518,1
6,1273909,1
6,3085978,1
6,3683538,1
6,1255483,1
6,781443,1
6,2653558,1
6,3049519,1
6,307515,1
6,4683462,2
6,2643010,1
6,4154280,23
6,2651248,1
6,2655583,1
6,2538475,7
6,1653894,1
6,2127733,1
6,2419472,1
6,3514675,2
6,1566083,2
6,2516543,1
6,3445782,1
6,3666326,1
7,4944903,1
7,4402300,1
7,3403200,1
7,5128581,1
7,3837675,1
7,5126555,1
7,4944903,1
7,5780993,1
7,4945121,1
7,3576260,1
8,2926178,4
8,5780993,1
8,3576260,1
8,2165087,1
8,2800866,1
8,2157056,1
8,1185092,1
8,6058560,1
8,3429439,1
8,3573473,1
9,3467012,1
9,1684154,20
9,161204,1
9,1295395,5
9,250623,1
9,3071606,1
9,5263667,1
9,1559804,2
9,5543853,25
9,1794806,11
9,294074,4
9,3464724,20
9,3459922,1
9,4245174,2
9,5543853,1
9,1256064,1
9,6639586,2
9,5780993,1
9,2645943,4
9,3673269,2
9,4297653,4
9,1337249,3
9,690822,111
9,2792235,2
9,3576260,1
9,3182965,1
9,281184,157
9,2790433,2
9,3064122,1
9,170654,4
9,4154280,18
9,3436134,1
9,921772,384
9,2513961,37
9,5107612,10
9,4179574,1
9,3872594,1
9,3853786,1
10,5161539,1
10,2634894,2
10,2525693,1
10,9972622,1
10,3113082,1
10,5955826,1
10,1295395,1
10,2298330,356
10,5119251,17
10,3176219,1
10,2077963,4
10,5101775,2
10,4076784,1
10,10295373,1
10,4839292,26
10,264371,10
10,5151891,12
10,1789118,2
10,3164603,3
10,3862981,2
10,4361831,13
10,3676720,18
10,4146354,6
10,2653225,1
10,5970301,1
10,3022530,2
10,4975603,2
10,5780993,1
10,5136334,1
10,5106292,1
10,4146354,1
10,3573890,13
10,4440906,3
10,4373275,2
10,4347242,4
10,4528793,1
10,2468245,6
10,6002133,21
10,1128265,1
10,3576260,1
10,311073,8
10,3522186,1
10,5196220,2
10,2298330,1
10,2145267,3
10,2643010,2
10,2172106,1
10,4154280,1
10,5196220,1
10,3686561,1
10,3433349,106
10,5955826,17
10,2754007,4
10,5106292,194
10,802714,1
10,3445162,1
11,4860452,171
11,554318,1
11,6101606,1
11,4860452,2
11,3573473,1
11,5780993,1
11,5279436,2
11,3573385,1
11,4923531,2
11,4528793,1
11,3832653,1
11,3573418,1
11,3576260,1
11,933077,1
11,5803622,19
11,5955960,1
11,5101601,1
11,6424194,1
11,4146823,2
11,4094455,1
12,2298330,2
13,3448877,1
13,2147826,5
13,2239520,1
13,5101775,2
13,3726674,2
13,5205849,1
13,4059102,1
13,1707045,1
13,3834961,3
13,3840104,2
13,3168231,1
13,2157056,1
13,3573473,2
13,5024937,1
13,4503665,3
13,8349092,6
13,170654,1
13,2645943,1
13,3435910,4
13,4839319,1
13,2640030,1
13,4168139,1
13,3573418,1
13,3576260,1
13,2633681,1
13,4153188,2
13,6082231,1
13,6002133,3
13,629634,3
13,2148088,2
13,3430029,1
13,8348582,1
13,4832425,1
13,783263,1
13,7932653,10
13,4244967,1
13,3403200,1
13,4512940,1
13,3862100,1
13,5119251,1
13,1624041,1
13,4111382,1
13,4065552,1
13,3573456,1
13,2640101,1
13,2411585,1
13,4165519,1
13,6137753,4
13,2066981,1
13,5780993,1
13,3467012,1
13,3573385,1
13,7932653,1
13,3022540,1
13,737961,1
13,3855116,1
13,3396101,1
13,2065594,5
13,2160735,6
13,3941584,1
13,264371,1
13,299817,1
13,5119251,1
13,6301965,2
13,2172106,1
13,2156034,1
13,673387,1
13,5101601,1
13,3572940,1
13,4154280,4
13,3573364,2
13,2507480,1
13,2810808,1
14,3816362,1
14,3433349,2
15,585220,1
15,4558183,3
16,4259418,1
16,4528793,1
16,2634715,1
16,305268,1
16,2298330,12
16,1128265,1
16,3576260,1
16,3433349,1
16,729114,1
16,4267661,1
16,5151891,2
16,3463228,1
16,4700122,1
16,2298330,2
16,4736134,1
16,4361831,1
16,3676720,2
16,5165734,1
16,2145267,1
16,2172106,1
16,4544349,1
16,4267661,1
16,2634715,1
16,5073661,1
16,4711801,1
16,5265702,1
16,5279436,1
16,4400203,1
16,5106292,2
16,5355782,1
16,4923531,1
17,2655136,1
18,5113348,1
18,5955826,2
18,3403200,1
18,3676720,1
19,5780993,1
19,3576260,1
20,2298330,9
20,2298330,1
20,3573385,1
20,5780993,1
20,3576260,1
